ts_ms,query_id,source,node_id,seq,size
1789314507046,0,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,6fc5f636a0da291946a40bf7e073b685c8e152bf51c889fd937b218f79cba703,1789130874796,283
1789314507046,0,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314507685,0,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314507685,0,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314508132,0,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314508132,0,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314508132,0,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314508418,0,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314508418,0,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314508418,0,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314508418,0,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314508418,0,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
1789314508418,0,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,6fc5f636a0da291946a40bf7e073b685c8e152bf51c889fd937b218f79cba703,1789130874793,165
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,622408ea7c5bee83b2f66b614d0d094d1f9a702ec73ac396b30453f867f9bb28,1787573198097,173
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,62,248
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3,289
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,73e681cb35d709b862058223612012c218700af6e5f8e37ea73d889b87e80636,1787573407476,291
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,76de530fe673461e4e9bcd9c3c75007bb702bb7a833e66df792680edb4e57ccc,1788864239539,165
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,75de8c884dc99bfb5428289a24edfe24f587fa940b710a60860b73981e1955f2,1789087232580,165
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,3385b16c727f9c25edafd107e83ab00a79339958b8c2c24730f6f40a31f8646f,1779445898780,165
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,0472d0c18cda4fbd60bcc270448a0b5282506012e64232e7793a50ab729fd1fd,1788435511904,283
1789314509193,0,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,622408ea7c5bee83b2f66b614d0d094d1f9a702ec73ac396b30453f867f9bb28,1787573198097,173
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,0472d0c18cda4fbd60bcc270448a0b5282506012e64232e7793a50ab729fd1fd,1788435511904,283
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,62,248
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,6fc5f636a0da291946a40bf7e073b685c8e152bf51c889fd937b218f79cba703,1789130874796,283
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,76de530fe673461e4e9bcd9c3c75007bb702bb7a833e66df792680edb4e57ccc,1788864239539,165
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,75de8c884dc99bfb5428289a24edfe24f587fa940b710a60860b73981e1955f2,1789087232580,165
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,73e681cb35d709b862058223612012c218700af6e5f8e37ea73d889b87e80636,1787573407476,291
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3,289
1789314509295,0,a798f63d959239179e3935afe024715f80266149007a59143b8ba205c4d5d0e4,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,3385b16c727f9c25edafd107e83ab00a79339958b8c2c24730f6f40a31f8646f,1779445898780,165
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,0472d0c18cda4fbd60bcc270448a0b5282506012e64232e7793a50ab729fd1fd,1788435511904,283
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
1789314509338,0,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3385b16c727f9c25edafd107e83ab00a79339958b8c2c24730f6f40a31f8646f,1779445898780,165
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,0472d0c18cda4fbd60bcc270448a0b5282506012e64232e7793a50ab729fd1fd,1788435511904,283
1789314509528,0,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,6fc5f636a0da291946a40bf7e073b685c8e152bf51c889fd937b218f79cba703,1789130874796,283
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,62,248
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,622408ea7c5bee83b2f66b614d0d094d1f9a702ec73ac396b30453f867f9bb28,1787573198097,173
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,0472d0c18cda4fbd60bcc270448a0b5282506012e64232e7793a50ab729fd1fd,1788435511904,283
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3385b16c727f9c25edafd107e83ab00a79339958b8c2c24730f6f40a31f8646f,1779445898780,165
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314511922,1,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,73e681cb35d709b862058223612012c218700af6e5f8e37ea73d889b87e80636,1787573407476,291
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,75de8c884dc99bfb5428289a24edfe24f587fa940b710a60860b73981e1955f2,1789087232580,165
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,76de530fe673461e4e9bcd9c3c75007bb702bb7a833e66df792680edb4e57ccc,1788864239539,165
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3,289
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,0472d0c18cda4fbd60bcc270448a0b5282506012e64232e7793a50ab729fd1fd,1788435511904,283
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,26b3ae9ec36f90f0d8187b56ab18375bcd88e1c38c4b205b3fe7f02410a65f11,2,187
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,3385b16c727f9c25edafd107e83ab00a79339958b8c2c24730f6f40a31f8646f,1779445898780,165
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314512609,1,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,73e681cb35d709b862058223612012c218700af6e5f8e37ea73d889b87e80636,1787573407476,291
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,75de8c884dc99bfb5428289a24edfe24f587fa940b710a60860b73981e1955f2,1789087232580,165
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,76de530fe673461e4e9bcd9c3c75007bb702bb7a833e66df792680edb4e57ccc,1788864239539,165
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3,289
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,62,248
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,622408ea7c5bee83b2f66b614d0d094d1f9a702ec73ac396b30453f867f9bb28,1787573198097,173
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,6fc5f636a0da291946a40bf7e073b685c8e152bf51c889fd937b218f79cba703,1789130874796,283
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,3385b16c727f9c25edafd107e83ab00a79339958b8c2c24730f6f40a31f8646f,1779445898780,165
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,372ea860496a93f30382c5bd4b5c5c3cf8ebdd7fc94bf1f6fcf7a1d8dad8351c,1789045698564,283
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4,269
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,67,193
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,2b86f723fb359ed42573883d5dd5a5b20c56737175a16f839fc5fcafafe4cbad,3,193
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,dbfb9521af53eee94f3eadcf7432b60faba1598f96f171e17010ae7b907f20de,1,191
1789314514488,1,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,eb9e1eb36b887cb4f1910be0e6eafb56a6f38962495f903ebfc821f51c41efd2,4,289
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3,289
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,76de530fe673461e4e9bcd9c3c75007bb702bb7a833e66df792680edb4e57ccc,1788864239539,165
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,75de8c884dc99bfb5428289a24edfe24f587fa940b710a60860b73981e1955f2,1789087232580,165
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,6fc5f636a0da291946a40bf7e073b685c8e152bf51c889fd937b218f79cba703,1789130874796,283
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,622408ea7c5bee83b2f66b614d0d094d1f9a702ec73ac396b30453f867f9bb28,1787573198097,173
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,62,248
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,ebaf6272d70329e5e6331ad683d8239a03f580ec903a9ad75774642e67148ebe,4,295
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,eb9e1eb36b887cb4f1910be0e6eafb56a6f38962495f903ebfc821f51c41efd2,4,289
1789314515105,1,3bb0db4a56a4e86d82178c5d0fbb36eb39e504c2ae3445b6bf73288d6f694f3d,dbfb9521af53eee94f3eadcf7432b60faba1598f96f171e17010ae7b907f20de,1,191
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,604e81b0c67d61f607a646ae9f6bffa4c19b166b37909159ab8e3ffc2b29d728,62,248
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,6fc5f636a0da291946a40bf7e073b685c8e152bf51c889fd937b218f79cba703,1789130874796,283
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,75de8c884dc99bfb5428289a24edfe24f587fa940b710a60860b73981e1955f2,1789087232580,165
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,76de530fe673461e4e9bcd9c3c75007bb702bb7a833e66df792680edb4e57ccc,1788864239539,165
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,73e681cb35d709b862058223612012c218700af6e5f8e37ea73d889b87e80636,1787573407476,291
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,7842c8cb303b6a0504aca97b711b7f0676890599e60def6224d83c383481bc43,3,289
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,4cbc6a592c5f8b8fab323b8d83394db5b8be11a007546392d04ad738f458ea37,1786651559075,283
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,0472d0c18cda4fbd60bcc270448a0b5282506012e64232e7793a50ab729fd1fd,1788435511904,283
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,10da3fc00cf414367e2cd761b9c2ecf3c5f3c8cb33d70279eac04f81df9ee2e6,4,277
1789314515446,1,259ec34ae89b39695c77f29a927338f55f121827916bbc97151dd7433770e584,1eeeb2d98e45c2b9fb81b871893df0379f1a8647544b1c8bd6b2e70181c141d7,4,193
